id,CO2_working_capacity [mL/g]
68826,131.55378888849935
68827,145.1531875664299
68828,52.747003995432515
68829,56.45695268587869
68830,97.20467292624478
68831,131.30424814387868
68832,103.55283754533137
68833,106.78085306835868
68834,69.87670691782398
68835,76.58000623930451
68836,115.88244106525964
68837,74.15468631527939
68838,53.605015267894444
68839,136.14851772208272
68840,60.60011492387603
68841,165.7016518027633
68842,129.08605636615258
68843,108.16621132604216
68844,154.62943082183028
68845,61.57278512404491
68846,74.12343000171924
68847,179.8656278640891
68848,132.8432880046725
68849,94.25406947101133
68850,93.7014553576447
68851,67.59381594102598
68852,69.71575927272185
68853,122.87787240382738
68854,71.9256510048478
68855,62.142036821044485
68856,211.5341777168378
68857,74.35154253595327
68858,107.24671132019841
68859,70.63497634068497
68860,49.8081329767398
68861,79.60231103175207
68862,157.41233097876304
68863,92.28364779674166
68864,144.38826338363526
68865,70.60960788963905
68866,96.08212269348677
68867,48.018870566490364
68868,112.13893235917327
68869,80.40496606386935
68870,137.65042129060413
68871,95.94836552745872
68872,110.15307503621295
68873,104.04141036663464
68874,134.77235932753933
68875,110.62378353306231
68876,217.44700168439738
68877,87.56078841733022
68878,73.10216879584851
68879,116.61537858885292
68880,58.291367851413284
68881,55.02965622148429
68882,150.9818050422508
68883,83.86764389461123
68884,147.80464528915195
68885,74.31913626766845
68886,191.06194749329737
68887,67.57352269258884
68888,62.97297746896526
68889,59.33205712080055
68890,86.29076070581647
68891,166.26890007612755
68892,131.54270406687482
68893,121.14864563461143
68894,180.80022121968702
68895,60.80880630932715
68896,77.5271652348288
68897,81.38685759977906
68898,65.34257749185393
68899,113.72741313122765
68900,108.66940637994449
68901,130.93738219776714
68902,114.68463470045089
68903,141.79204553740854
68904,114.16663342716448
68905,60.186702839769225
68906,131.88043294588442
68907,109.88990308430851
68908,160.16895918844114
68909,154.66364685027764
68910,141.33566404373528
68911,130.87637618926078
68912,201.39773458747703
68913,127.80183289577175
68914,104.05102254906865
68915,77.30563965945181
68916,164.90411923213827
68917,146.8081039552323
68918,73.72697164810475
68919,89.72282714536749
68920,224.2257249554616
68921,135.64082421498435
68922,69.39082207121152
68923,109.70093615124688
68924,172.80971938161494
68925,167.09298231655873
68926,89.35700184858194
68927,79.4717617936864
68928,161.61665002788098
68929,160.11832381288906
68930,61.69375150452515
68931,90.82909950806308
68932,80.9553455469092
68933,166.77793789678165
68934,121.85630072556212
68935,163.5102320864589
68936,107.92374531994714
68937,165.77061563764133
68938,109.14230237661788
68939,165.91295145591687
68940,213.88140656266938
68941,140.76179935008528
68942,129.50239397140143
68943,144.8493669809924
68944,73.68645461441906
68945,64.18492580435155
68946,199.95709472223166
68947,129.53438063821366
68948,104.49650366945873
68949,119.22669148084117
68950,111.71828269072769
68951,118.05974467352321
68952,144.3423663255122
68953,130.54621890965018
68954,91.51807395672621
68955,83.98335290321845
68956,51.49948676716376
68957,165.16951012389438
68958,149.82423525135596
68959,91.95210885735298
68960,83.33705740288048
68961,116.44603315833731
68962,82.29619812566824
68963,253.95499620850364
68964,45.91491340916433
68965,97.05723280393144
68966,156.6172288643435
68967,111.81622777197853
68968,135.65410189342552
68969,155.97857809004245
68970,69.73326681025816
68971,41.98724170698861
68972,102.83468310682241
68973,111.37039785985908
68974,145.17396168363018
68975,98.84991782073675
68976,95.08541161251168
68977,129.3629515433448
68978,169.87463298843286
68979,102.32589853314201
68980,100.84559805324578
68981,98.08842903685505
68982,120.6029163004629
68983,115.69629417113285
68984,62.71156864971226
68985,54.686812790319024
68986,168.37748672724615
68987,136.73002786232283
68988,127.9701673729738
68989,271.0000830674557
68990,130.09238346939082
68991,76.35334451857047
68992,101.92970586759024
68993,61.985376591068544
68994,148.8951184868919
68995,156.3156415523749
68996,226.3804994513757
68997,80.69552558719721
68998,95.25152889408982
68999,61.340131100389115
69000,94.54641391334691
69001,117.59356839532265
69002,106.41001508655302
69003,172.02267673191406
69004,239.8464729372511
69005,155.90246549063846
69006,145.10020123956573
69007,123.5165949145415
69008,80.72193573181575
69009,117.47353552147234
69010,213.48736992799712
69011,163.95933103105185
69012,39.59341364422613
69013,77.49925091531054
69014,168.8918954203031
69015,190.54006373089976
69016,88.46354562685465
69017,184.93006639719093
69018,140.68757206784528
69019,41.313832269591664
69020,49.923390383099786
69021,81.89148799382556
69022,164.85618530960454
69023,166.40964311209788
69024,189.09966813840782
69025,100.49928654904313
69026,36.76294018703444
69027,156.2401822742644
69028,111.11189121904107
69029,97.87010945621417
69030,69.92523055514877
69031,219.9628307709694
69032,276.5182887047424
69033,50.187037046762974
69034,82.73090345958555
69035,112.8797886291907
69036,87.32190396505564
69037,88.95856455026181
69038,243.52720615681582
69039,82.6671632687659
69040,112.38826114851075
69041,47.27745371539685
69042,44.3946605896451
69043,111.78298178908814
69044,180.04718126020683
69045,101.0635651277272
69046,95.89350658768713
69047,83.46410237202429
69048,106.62225688818954
69049,125.64176804986745
69050,177.67910528525658
69051,127.69008234816852
69052,142.59481911578777
69053,116.57465188647902
69054,40.05024944887923
69055,81.3723911004502
69056,153.50786161561467
69057,87.06636204121622
69058,160.7110196466907
69059,90.50595364463204
69060,55.75227500658054
69061,134.90909926042272
69062,107.9668023751249
69063,109.52841898892935
69064,114.48664315739896
69065,110.59148877025365
69066,63.53994712745914
69067,56.164299381059635
69068,74.33533264383603
69069,158.07503244310172
69070,114.37584661634637
69071,82.44351602114489
69072,109.1968793189529
69073,136.27341478684752
69074,126.40625822677379
69075,90.0870977502727
69076,104.33226763499955
69077,79.10242094081033
69078,69.69352088353018
69079,78.49825482083723
69080,94.79143234382886
69081,86.75784735374174
69082,211.05534762705005
69083,96.10800467560601
69084,199.59056020131362
69085,99.67899120850842
69086,42.27575975952974
69087,89.12311561061581
69088,203.57885180208055
69089,132.9346928203815
69090,101.2883674003123
69091,63.12424616492597
69092,206.7420553085013
69093,101.93897912691071
69094,65.96763490189026
69095,52.56224737817561
69096,127.07406236508471
69097,65.48915644755306
69098,153.23037936753218
69099,115.7864833443032
69100,147.84217608217807
69101,69.733083888429
69102,125.90070826078986
69103,202.38386639102535
69104,114.80801179917015
69105,110.04932654989099
69106,139.05193088664657
69107,349.3487983452665
69108,85.7932053956843
69109,180.85579746502384
69110,225.95291177606975
69111,115.08554573555732
69112,117.14281392101512
69113,114.01561676054438
69114,108.9135509651504
69115,119.79967613794783
69116,281.1528610230468
69117,85.68638523310953
69118,99.64114056223283
69119,152.00010371151615
69120,92.53811301481538
69121,115.67660926832518
69122,194.3066929758154
69123,149.05498027912617
69124,73.33844651741875
69125,112.25073709221151
69126,92.47185135798854
69127,113.68557597747773
69128,190.81062512420658
69129,53.6447845288845
69130,95.75108022600503
69131,127.83109775282787
69132,70.45896684790851
69133,278.18516505315455
69134,144.92578643889405
69135,80.17026338720935
69136,113.27380362079658
69137,181.40323795126304
69138,63.22357704695169
69139,117.50282180852743
69140,95.17697531746997
69141,99.01601157684014
69142,95.76308689850975
69143,99.97572657218495
69144,143.55989755531976
69145,84.50696600266107
69146,83.4134350963772
69147,87.95344818693452
69148,55.5379697002733
69149,132.235530386167
69150,173.922401543473
69151,64.29300700132255
69152,128.77168081064
69153,65.84774872349874
69154,83.18963031958337
69155,74.74379970106814
69156,103.92055746694909
69157,112.1840952295433
69158,36.40085864000452
69159,65.88219364772671
69160,86.18500076819095
69161,306.0809133970817
69162,92.95795865711881
69163,47.404193854496775
69164,79.30616061385024
69165,100.63984456267903
69166,111.56122280097647
69167,262.18356519813875
69168,161.51803573139938
69169,95.64722186153946
69170,129.3821735305012
69171,110.35624165677397
69172,93.65445763244135
69173,104.34865943113164
69174,68.65355773584109
69175,187.79898426764635
69176,204.60482617907658
69177,83.59736415194635
69178,206.49840607420762
69179,53.55194564429458
69180,154.67496343042498
69181,81.11075307032245
69182,133.23632200631653
69183,183.95668295435195
69184,118.25860997247527
69185,74.08034647953227
69186,214.1995895048271
69187,113.81304296506697
69188,84.34780897243489
69189,115.93278919597626
69190,121.36773784044298
69191,69.18506451679251
69192,87.5510327065013
69193,81.75169339908223
69194,109.45194811586344
69195,98.0236934217494
69196,148.63315501877642
69197,105.61189052470037
69198,169.49368574043442
69199,60.55808154880964
69200,123.06060540889942
69201,47.64842345285782
69202,102.8375639490387
69203,83.00982716316462
69204,87.15504815652002
69205,64.7057816650639
69206,87.7210358197209
69207,92.9968108306418
69208,121.61834330270699
69209,100.11248837335707
69210,76.88909780323452
69211,107.53168842495013
69212,71.93247852246893
69213,124.41264108705406
69214,130.37320314281658
69215,145.28442058648167
69216,169.82613489608357
69217,143.94480468739008
69218,89.8864626400474
69219,107.41610041085185
69220,104.02752236783348
69221,74.52145023185112
69222,125.7025352107703
69223,199.81119805519089
69224,83.64491479444658
69225,143.48833476367275
69226,128.40050904271428
69227,71.8933464251671
69228,87.7040586702968
69229,108.74973374384317
69230,101.19713523915047
69231,77.23825904905337
69232,129.42654395679466
69233,112.11639155691982
69234,128.43848113691766
69235,48.11051368410093
69236,69.6695312159159
69237,46.88906455124559
69238,124.43400105335294
69239,56.15759814777663
69240,96.84446240007316
69241,233.0605709164327
69242,206.28369943402907
69243,75.94125946208575
69244,127.04251006702117
69245,103.87792573485328
69246,159.38663905073818
69247,81.02842141744127
69248,99.86103890883393
69249,113.88081799027749
69250,72.08796618478414
69251,121.16742585351416
69252,175.84015568234412
69253,237.09432483309146
69254,65.6964145114615
69255,63.634263803894
69256,132.78832824069687
69257,78.60711599438581
69258,157.34185722451068
69259,191.99785601492331
69260,157.80463057021606
69261,150.94893976218182
69262,37.250125767595414
69263,196.66538532351396
69264,100.29604111193142
69265,244.2990320939488
69266,125.84048870179296
69267,130.38762978291055
69268,249.23963495182844
69269,207.6020448645172
69270,115.39728897509818
69271,162.38996885358836
69272,54.89449377479849
69273,124.74000855501374
69274,163.5948895167936
69275,132.82828604860183
69276,78.9816371499187
69277,95.66785932497238
69278,105.08861815361799
69279,85.69790189940746
69280,165.9405917113712
69281,73.88589267488474
69282,115.79820797707404
69283,105.68406912242273
69284,89.57217375488764
69285,153.49017914055932
69286,155.7846006687433
69287,180.0341756967867
69288,69.21058940746519
69289,60.40207686872463
69290,99.0905137481553
69291,96.21726241482018
69292,93.43229368536912
69293,99.13388645970862
69294,95.5408707637952
69295,107.47895359972644
69296,74.58702420689721
69297,116.60749654357696
69298,69.70113728172927
69299,177.6367617842567
69300,122.7550219029193
69301,91.22609729669131
69302,115.51151411323767
69303,109.97277482597312
69304,53.828075532177095
69305,55.77547825775815
69306,124.23822897782938
69307,88.08476373117787
69308,74.62236874753755
69309,103.82064001952146
69310,125.48860765828829
69311,128.6496046616833
69312,112.5045701588174
69313,57.94646307784315
69314,139.83663068150395
69315,113.91232347254946
69316,176.87338094026313
69317,138.29448996219347
69318,91.4484447570759
69319,88.75371691582524
69320,94.63187633063617
69321,124.81479258537603
69322,176.6869408621591
69323,137.77361372600075
69324,100.5388674648467
69325,162.08081001395652
69326,98.4672137418582
69327,134.55942800510428
69328,122.28443037445025
69329,77.45760837800182
69330,176.64064201075396
69331,100.83502398537675
69332,183.06799530304184
69333,137.35899953980373
69334,239.19164473308751
69335,62.22088537877799
69336,88.87737733186471
69337,131.22121625589614
69338,133.1422892017064
69339,79.79716282584708
69340,175.90395846244218
69341,219.65078954041442
69342,56.16984754777055
69343,52.62492241262706
69344,227.78305272564518
69345,220.29763269259573
69346,191.13209910264678
69347,156.67231720346444
69348,103.83620960716019
69349,159.0348935294139
69350,100.56530894779617
69351,103.83396520252094
69352,78.29108705325663
69353,149.36346381419918
69354,93.54176142622458
69355,194.6717633302505
69356,64.47818651465553
69357,93.61138074041116
69358,133.34147445299453
69359,212.94891617995415
69360,82.50401147411726
69361,42.45339652605607
69362,172.65023469517095
69363,233.54272209547122
69364,119.0837432262394
69365,153.29269513566186
69366,161.23148086544487
69367,148.75428644083092
69368,91.61684877018915
69369,85.27279398712163
69370,60.43305192095142
69371,110.64295209291576
69372,90.07671092128444
69373,62.4861827932981
69374,107.53530489626529
69375,174.24641977715018
69376,88.8514953865388
69377,59.08103380672144
69378,57.71811625312748
69379,208.36948677834997
69380,123.70929879548407
69381,88.8189503802403
69382,146.8503478172044
69383,60.97310147021472
69384,82.14920251133628
69385,128.0119612673136
69386,110.32914498943988
69387,156.41087755010847
69388,163.18649886354996
69389,39.92646308363316
69390,133.72232892395496
69391,102.97803678993816
69392,86.71379656260244
69393,116.4528434442881
69394,67.63900850428203
69395,98.13303532048639
69396,73.71272148418487
69397,84.70841368694809
69398,51.8997411627872
69399,143.235319126146
69400,48.94550336139232
69401,63.769523891049225
69402,78.26804051719911
69403,216.98095260310672
69404,157.22184187491922
69405,86.9972054799314
69406,64.74807390924892
69407,135.12580657903973
69408,116.62178953234589
69409,99.9283256628016
69410,127.53262740747071
69411,226.13934956736952
69412,61.90053503086548
69413,141.22084256384403
69414,103.26651010806766
69415,193.61165631093755
69416,89.2964137933833
69417,103.49968490986558
69418,185.02270639798706
69419,186.95516225383332
69420,115.45948544710704
69421,150.64423790953168
69422,90.52799123568774
69423,202.4912181485658
69424,167.4630169691606
69425,93.69578628393563
69426,92.53781744952782
69427,124.66257116963355
69428,109.08631268697249
69429,161.41722333055898
69430,231.8645054714167
69431,224.94525316764873
69432,143.27714255424402
69433,65.00308885151605
69434,105.36002830009423
69435,97.45706766193796
69436,169.14625800539983
69437,117.30933799352714
69438,74.8115979586254
69439,119.11431820582864
69440,79.55297939081596
69441,88.66556130865274
69442,143.1255404384022
69443,77.52524731855104
69444,168.35535151513525
69445,109.9347059075817
69446,95.54238229844663
69447,75.4536653021105
69448,154.83535046197187
69449,139.73722834611027
69450,172.06037783675575
69451,130.23929426394128
69452,140.30491115932313
69453,97.00656086200195
69454,128.53966218772453
69455,130.16862477165836
69456,106.06750431973275
69457,103.61816765049669
69458,251.37070404477316
69459,172.64560132389175
69460,169.53260627898464
69461,162.6535266957567
69462,92.07327513238245
69463,102.70933234119113
69464,63.548272879957494
69465,104.39541225889606
69466,133.92371872378857
69467,116.90556463574453
69468,156.55457911257673
69469,123.4234884609144
69470,142.2052685857986
69471,147.63189865392462
69472,84.22855534824
69473,124.08319396139905
69474,110.15526578060054
69475,126.3509465883918
69476,126.60687682377817
69477,93.76928147762194
69478,98.48629159718887
69479,60.329997461670885
69480,100.86253070863725
69481,96.18027869050351
69482,149.3631009354292
69483,131.47739793081413
69484,103.10952470787021
69485,133.74337702271157
69486,142.62846177486344
69487,124.58564215824471
69488,179.74003339106082
69489,91.93634236803041
69490,128.95723597098856
69491,135.51883913881863
69492,147.99913755908256
69493,147.3600325764689
69494,77.050091459385
69495,58.12352168540495
69496,198.04230729419598
69497,96.69936393163725
69498,131.5540808496526
69499,56.9481379065258
69500,109.10841656834677
69501,99.85764737990124
69502,112.87780549656225
69503,96.87199601095716
69504,106.08594756711568
69505,109.30721353009763
69506,198.89207474011042
69507,58.33117515044504
69508,150.50040573668556
69509,168.90024686856808
69510,101.54261507581525
69511,104.65526824539148
69512,104.24724756835622
69513,141.60603433513617
69514,81.42859974138064
69515,64.96692986330194
69516,143.3622214241788
69517,44.81876594004142
69518,84.83277794093142
69519,125.31740840783186
69520,76.80115090055891
69521,70.7004446159829
69522,62.43139285466
69523,145.5796054331216
69524,57.90431046289162
69525,135.59758700286815
69526,87.12903568269522
69527,117.88689618246359
69528,172.1510071113835
69529,84.54543204248291
69530,61.571824134817525
69531,137.07687356754047
69532,140.70821235016578
69533,237.8368237649343
69534,99.85754476909051
69535,93.42875208144675
69536,95.6989329256953
69537,108.50751992656883
69538,143.8609099453096
69539,100.13256250120406
69540,63.000202723682314
69541,99.54878691241254
69542,109.09992870024692
69543,128.08741820392603
69544,103.51170153227018
69545,92.51101154310855
69546,62.02882564080212
69547,69.21552825867293
69548,94.70273946524847
69549,124.35678803249081
69550,83.70848884520149
69551,47.9549763921006
69552,188.35591863758884
69553,76.79867826436922
69554,68.86576127938415
69555,76.77042955070176
69556,63.55333097364435
69557,172.49778130968474
69558,93.52992438984134
69559,154.21873660450152
69560,49.13140008797071
69561,192.46943146163372
69562,209.43932876338297
69563,69.92897737038716
69564,86.9986214800623
69565,127.51469240511538
69566,128.29740022938702
69567,139.73149285282244
69568,113.5361739666896
69569,60.12863518636466
69570,34.581695809750514
69571,92.4828408651996
69572,178.81816524269715
69573,73.33311860077707
69574,152.7144985627452
69575,108.49698106388585
69576,92.13831777709656
69577,81.49826673756255
69578,80.68356033227732
69579,108.37970692448488
69580,91.37894920401773
69581,78.85317039505692
69582,75.95571841318552
69583,126.32623986048233
69584,163.13203132946174
69585,183.84259132156794
69586,116.4659165139415
69587,47.888974214956995
69588,102.64475282126324
69589,45.76214145940039
69590,107.25179799220847
69591,115.48126165519322
69592,216.01099422056157
69593,102.46609724028065
69594,59.16642877089303
69595,178.53285042046676
69596,98.15991834923395
69597,86.96745542574816
69598,81.53478304676824
69599,69.77733663282285
69600,88.7042517154796
69601,101.92206986604178
69602,49.48384568222688
69603,111.30579428798355
69604,153.55487491371338
69605,100.44838158413515
69606,139.10485266966745
69607,85.00255985747316
69608,154.1121733100087
69609,152.04682353505973
69610,125.56394221402748
69611,111.73499179197799
69612,58.02573016275
69613,97.91407442661531
69614,60.19234505421366
69615,139.57063260526985
69616,111.31067535772196
69617,119.89962601875173
69618,112.18918278747975
69619,79.56262866443267
69620,149.98259961263327
69621,104.5138617032859
69622,113.20321557139471
69623,77.73454620076464
69624,118.41720686045828
69625,209.9115996430644
69626,98.69314784923478
69627,91.31892213385683
69628,51.318721517961954
69629,133.57489420986076
69630,120.68565016706012
69631,70.05625103233753
69632,106.49737464260679
69633,71.18510244132656
69634,91.92431931405538
69635,122.29858571933659
69636,60.66306743857385
69637,145.47083426620603
69638,89.57294105670265
69639,135.92235551474312
69640,81.71513000950206
69641,142.40444352643695
69642,52.28508335069835
69643,80.25159516285197
69644,115.85025397986375
69645,89.72666301475697
69646,176.55682317325204
69647,110.3653860979958
69648,69.89732660210575
69649,70.702909784088
69650,92.95274831528363
69651,152.93546952037525
69652,114.69939676747164
69653,72.14892689010097
69654,44.053648800647544
69655,96.73095651839527
69656,73.54473745387926
69657,59.88469012864906
69658,76.58121058636999
69659,150.87827319558252
69660,115.23030879587103
69661,100.24584388070446
69662,196.5156134494216
69663,124.55370683182794
69664,53.31076138246198
69665,121.830871931987
69666,123.8675275154929
69667,238.93309550324017
69668,109.41246609046269
69669,118.45516873947716
69670,93.06241828432665
69671,66.17150206370728
69672,87.2655189659981
69673,139.88949606493603
69674,227.64567282591375
69675,95.05530942495649
69676,44.882804907001926
69677,191.82381655392376
69678,168.52929824255307
69679,159.56559961838923
69680,92.73937462564837
69681,64.86245142977022
69682,77.1462565814623
69683,49.14160570681552
69684,99.86642573259813
69685,106.73790916685118
69686,65.50572340979248
69687,114.33521277583185
69688,103.50965596175818
69689,180.82901148440044
69690,99.6095216755852
69691,142.18483088543627
69692,90.01934951495568
69693,181.16056436845022
69694,56.198717625613455
69695,114.69515092326442
69696,59.13423614143349
69697,166.78632248496774
69698,124.35428673796177
69699,206.3333960958809
69700,74.76881187176724
69701,103.35900270326019
69702,110.32050978075932
69703,92.51542956909579
69704,143.68437672349856
69705,42.22615047392992
69706,142.24936712987923
69707,112.99136431604771
69708,110.13619035363344
69709,136.6540927939562
69710,157.57120237996838
69711,47.11271820893741
69712,151.00574919864823
69713,94.57264897567359
69714,75.84766182878316
69715,242.02016011449004
69716,125.52323249872637
69717,97.65235175214862
69718,68.281701517296
69719,121.99366420840413
69720,149.5234269389596
69721,94.09976641569396
69722,236.75829167524324
69723,53.54075195100195
69724,180.11118237769165
69725,68.61937460407907
69726,127.76538981724141
69727,61.86285835610525
69728,59.152962472724965
69729,174.50848209468808
69730,105.55882235340977
69731,58.232265237871985
69732,102.92591192759248
69733,57.174203272975845
69734,67.14371044878699
69735,59.552012613791234
69736,179.12276814104908
69737,206.39020479747714
69738,112.02713538966987
69739,106.37948281234708
69740,88.82546441542206
69741,97.66919694559958
69742,47.30803200636309
69743,152.69781161695775
69744,85.93123060969505
69745,139.3651475075068
69746,199.40628867967717
69747,133.8191899525536
69748,55.79340765706846
69749,97.48889832501558
69750,80.58647751204481
69751,60.769004451837844
69752,254.96205739681815
69753,73.50510450484367
69754,148.26376842601667
69755,83.2146556092335
69756,66.60103876530493
69757,61.578285796557346
69758,165.45795160241406
69759,134.0472722494876
69760,46.33660623870733
69761,96.98507574489255
69762,42.08482412744918
69763,101.69675297389445
69764,91.27414461921073
69765,69.1057931141863
69766,123.90387261722066
69767,145.98540397281118
69768,64.26529781012333
69769,76.60017629188509
69770,159.25273754375732
69771,168.04151030484883
69772,94.92906950210381
69773,112.71747651374143
69774,97.05018918074416
69775,132.51902709274725
69776,106.5431819000149
69777,89.77804446995385
69778,96.38385440188961
69779,64.62233463754434
69780,41.36022473507098
69781,116.53547169696759
69782,108.4721395413969
69783,107.3534733412982
69784,191.6083996111588
69785,78.46499400939149
69786,77.5425818310604
69787,136.28317557486437
69788,120.73742140974706
69789,135.8646573620188
69790,65.96500460069772
69791,96.30743014422279
69792,157.06760016193834
69793,123.80745840309568
69794,103.07036060857527
69795,186.1516389360218
69796,109.45123396633389
69797,109.32021851393048
69798,92.90856849104635
69799,94.48481626186339
69800,126.54986707225673
69801,67.7701332112843
69802,89.79155772663309
69803,110.11203352354809
69804,65.40909913370992
69805,114.44432887067948
69806,104.20049480508834
69807,66.86940790161442
69808,66.24240920062192
69809,132.41460776634648
69810,93.9883899102137
69811,117.05336405026911
69812,114.78322693945849
69813,159.5569704731365
69814,206.7756388996766
69815,81.75392458810911
69816,52.77423603620745
69817,102.687520363688
69818,101.8533872890847
69819,94.33801549804775
69820,50.19387121567232
69821,76.59576097905695
69822,86.87709569434108
69823,51.93274429755087
69824,86.7352454448407
69825,161.05267057576143
69826,148.0968346374317
69827,93.81469446077222
69828,121.68149434168214
69829,58.3345307153252
69830,79.76992283112222
69831,67.61344630872378
69832,50.40775938300689
69833,97.13199495011685
69834,53.504511008449846
69835,52.556305775770845
69836,104.45436822187632
69837,48.08543680583435
69838,144.97046205317497
69839,60.105909905296365
69840,85.86433996716045
69841,94.65843453291558
69842,134.95318445096902
69843,102.26859978263391
69844,83.13203612796791
69845,86.97408737249376
69846,167.16498076988967
69847,85.37492402245063
69848,78.49913259770645
69849,105.17785046020715
69850,119.1725220586952
69851,144.16124688870502
69852,110.28475004132363
69853,90.64786276213515
69854,59.455268258835666
69855,91.18894666570631
69856,95.38740865426134
69857,70.8890423463873
69858,67.63137642330392
69859,141.0169573164105
69860,72.87263949599503
69861,71.5738228063643
69862,104.16541030712699
69863,77.77441549602655
69864,58.683132351001326
69865,74.24207362060028
69866,155.92489450677223
69867,190.97346126872603
69868,111.94016446811237
69869,88.03772104720989
69870,104.69323618860511
69871,123.18848886320878
69872,114.75998894072018
69873,179.64681381489092
69874,133.38519963728976
69875,86.35362040330509
69876,152.93570531320745
69877,205.34810418000833
69878,101.4334837209383
69879,235.81905307410764
69880,71.80734464309741
69881,68.4655616725645
69882,66.84373988230455
69883,122.93231891843025
